PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Tick tock, time's almost up...",,"Tic tac, se acaba el tiempo...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Please try again later, or download Skype to use it anytime.",,"Vuelve a intentarlo más tarde o descarga Skype para usarlo en cualquier momento.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Please try it on your desktop computer instead.",,"Inténtalo en tu equipo de escritorio.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Support for this version of Skype for Web is coming to an end. A new preview version is available now for Microsoft Edge and Google Chrome with HD video calling, call recording and much more.",,"La compatibilidad con esta versión de Skype para Web finalizará muy pronto. Ahora hay disponible una nueva versión preliminar para Microsoft Edge y Google Chrome con videollamadas HD, grabación de llamadas y muchas otras cosas.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Try it out",,"Pruébalo",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"is trying to call you",,"está intentando llamarte",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"When your request is accepted, send a message.",,"Cuando se acepte tu solicitud, envía un mensaje.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sorry, Skype for Web isn't available for this browser.",,"Skype para Web no está disponible en este explorador.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Visit Skype.com",,"Visitar Skype.com",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"We're a bit overloaded right now...",,"En este momento estamos un poco sobrecargados...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Hi {NAME}, share this link with friends so they can join the conversation.",,"Hola, {NAME}. Comparte este vínculo con amigos para que puedan unirse a la conversación.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Welcome to Skype for Web",,"Bienvenido a Skype para Web",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"You’ll need a plugin to make Skype calls",,"Para realizar llamadas de Skype, necesitarás un complemento",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
