PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Files",,"Αρχεία",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Close",,"Κλείσιμο",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Hi! This feature is not quite finished and is coming soon.",,"Γεια σας! Αυτή η δυνατότητα δεν είναι έτοιμη ακόμα. Θα είναι σύντομα διαθέσιμη.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"High importance",,"Υψηλή σπουδαιότητα",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Show picture picker",,"Εμφάνιση επιλογέα εικόνων",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Send",,"Αποστολή",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Type your message here",,"Πληκτρολογήστε το μήνυμά σας εδώ",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Open contact card",,"Άνοιγμα κάρτας επαφής",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"More options for this conversation",,"Περισσότερες επιλογές για αυτήν τη συνομιλία",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Control message",,"Μήνυμα ελέγχου",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sorry, we cannot access your content. Try again later.",,"Δεν είναι δυνατή η πρόσβαση στο περιεχόμενό σας. Δοκιμάστε ξανά αργότερα.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Reply",,"Απάντηση",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Failed to start the chat.",,"Η έναρξη της συνομιλίας απέτυχε.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"General",,"Γενικό",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} removed {1} from the chat",,"Ο χρήστης {0} κατάργησε τους χρήστες {1} από τη συνομιλία",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This message has been deleted.",,"Αυτό το μήνυμα έχει διαγραφεί.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This tab is deleted.",,"Αυτή η καρτέλα έχει διαγραφεί.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Administrator has disabled chat for this user",,"Ο διαχειριστής έχει απενεργοποιήσει τη συνομιλία για αυτόν το χρήστη",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Email",,"Email",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"To: {0}",,"Προς: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"End call",,"Τερματισμός κλήσης",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Syncing",,"Συγχρονισμός",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Uh oh, something went wrong and we couldn't sync your data. Your content may not be available right now. Please try again later.",,"Δυστυχώς, παρουσιάστηκε κάποιο πρόβλημα και δεν ήταν δυνατός ο συγχρονισμός των δεδομένων σας. Το περιεχόμενό σας ενδέχεται να μην είναι διαθέσιμο αυτήν τη στιγμή. Δοκιμάστε ξανά αργότερα.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Wow, you have a lot of content! We're still syncing {0} item(s), but let's get you started.",,"Το περιεχόμενό σας είναι εκτεταμένο! Συνεχίζεται ο συγχρονισμός {0} στοιχείων, αλλά ας ξεκινήσουμε.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We're sorry",,"Λυπούμαστε",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sorry, your device is offline. Please try again later.",,"Η συσκευή σας είναι εκτός σύνδεσης. Δοκιμάστε ξανά αργότερα.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Export logs",,"Εξαγωγή αρχείων καταγραφής",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tap the star to favorite or unfavorite a channel.",,"Πατήστε το αστέρι για να προσθέσετε ή να αφαιρέσετε ένα κανάλι από τα αγαπημένα.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tap the star to favorite or unfavorite a team.",,"Πατήστε το αστέρι για να προσθέσετε ή να αφαιρέσετε μια ομάδα από τα αγαπημένα.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Cancel",,"Άκυρο",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Feedback",,"Σχόλια",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Attach screenshot",,"Επισύναψη στιγμιότυπου οθόνης",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Enter Feedback",,"Εισαγωγή σχολίων",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Enter title (required)",,"Εισαγωγή τίτλου (απαιτείται)",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"A file with this name already exists in this folder. What would you like to do?",,"Υπάρχει ήδη ένα αρχείο με αυτό το όνομα σε αυτόν το φάκελο. Τι θα θέλατε να κάνετε;",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replace",,"Αντικατάσταση",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This file already exists",,"Αυτό το αρχείο υπάρχει ήδη",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} KB, Modified by {1} on {2}",,"{0} KB, τροποποιήθηκε από {1} στις {2}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"[The file or image preview is not available]",,"[Η προεπισκόπηση του αρχείου ή της εικόνας δεν είναι διαθέσιμη]",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"File upload failed.",,"Η αποστολή του αρχείου απέτυχε.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't load the files for this channel right now.",,"Δεν είναι δυνατή η φόρτωση των αρχείων για αυτό το κανάλι αυτήν τη στιγμή.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Modified by {0} on {1}",,"Τροποποιήθηκε από {0} στις {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Following",,"Παρακολούθηση",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't follow or unfollow that channel for you",,"Δεν ήταν δυνατή η παρακολούθηση ή η κατάργηση παρακολούθησης αυτού του καναλιού",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Please update the app now to continue using Microsoft Teams",,"Ενημερώστε τώρα την εφαρμογή για να συνεχίσετε να χρησιμοποιείτε το Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Update required",,"Απαιτείται ενημέρωση",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Show",,"Εμφάνιση",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others liked your message in {1}",,"+ και άλλοι {0} χρήστες δήλωσαν πως τους άρεσε το μήνυμά σας στο {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Liked your message in {0}",,"Άρεσε το μήνυμά σας στο {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other liked your message in {1}",,"+ και άλλοι {0} χρήστες δήλωσαν πως τους άρεσε το μήνυμά σας στο {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mentioned you in {0}",,"Σάς ανέφερε στο {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mentioned {0} in {1}",,"Ανέφερε το {0} στο {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others replied to a conversation you are part of in {1}",,"+ άλλοι {0} χρήστες απάντησαν σε μια συνομιλία στην οποία συμμετέχετε στο {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replied to a conversation you are part of in {0}",,"Απάντησε σε μια συνομιλία στην οποία συμμετέχετε στο {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others replied to your conversation in {1}",,"+ άλλοι {0} χρήστες απάντησαν στη συνομιλία σας στο {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replied to your conversation in {0}",,"Απάντησε στη συνομιλία σας στο {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other replied to your conversation in {1}",,"+ άλλος {0} χρήστης απάντησαν στη συνομιλία σας στο {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other replied to a conversation you are part of in {1}",,"+ άλλος {0} χρήστης απάντησαν σε μια συνομιλία στην οποία συμμετέχετε στο {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} and {1} others",,"{0} και άλλοι {1} χρήστες",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} and 1 other",,"{0} και άλλος 1 χρήστης",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"an unavailable team: {0}",,"ομάδα που δεν είναι διαθέσιμη: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others participated in a conversation in {1}",,"+ άλλοι {0} χρήστες συμμετείχαν σε μια συνομιλία στο {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other participated in a conversation in {1}",,"+ άλλος {0} χρήστης συμμετείχαν σε μια συνομιλία στο {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Posted a new message in {0}",,"Δημοσίευσε νέο μήνυμα στο {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Participated in a conversation in {0}",,"Συμμετείχε σε μια συνομιλία στο {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}, {1}, and {2} more",,"{0}, {1} και άλλοι {2} χρήστες",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} older replies",,"{0} παλαιότερες απαντήσεις",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Added you to {0}",,"Σάς πρόσθεσε στο {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Made you an owner of {0} team",,"Σάς έκανε κάτοχο της ομάδας {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sorry, we're having trouble signing you in. Please try again.",,"Παρουσιάστηκε πρόβλημα με την είσοδό σας. Δοκιμάστε ξανά.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Powered by GIPHY",,"Παρέχεται από το GIPHY",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Administrator has disabled chat for one or more users",,"Ο διαχειριστής έχει απενεργοποιήσει τη συνομιλία για έναν ή περισσότερους χρήστες",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} Participants",,"{0} Συμμετέχοντες",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"IMPORTANT!",,"ΣΗΜΑΝΤΙΚΟ!",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Place call on hold",,"Θέση κλήσης σε αναμονή",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Hold Call",,"Κράτηση κλήσης",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}h ago",,"Πριν από {0} ώρες",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"[Unable to load image]",,"[Δεν είναι δυνατή η φόρτωση της εικόνας]",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Personal image collection preview",,"Προεπισκόπηση συλλογής προσωπικών εικόνων",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We don't recoginize the sign-in address. Please use your Office 365 sign-in.",,"Δεν είναι δυνατή η αναγνώριση της διεύθυνσης εισόδου. Χρησιμοποιήστε τη διεύθυνση εισόδου του Office 365.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Only when I'm not active on desktop",,"Μόνο όταν δεν είμαι ενεργός στον υπολογιστή",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"You can join this on the desktop app",,"Μπορείτε να συμμετάσχετε σε αυτήν μέσω της εφαρμογής υπολογιστή",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Just now",,"Μόλις τώρα",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This mention will notify {0} people.",,"Αυτή η αναφορά θα ειδοποιήσει {0} άτομα.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Last read",,"Τελευταία ανάγνωση",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Legal",,"Νομικές ανακοινώσεις",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't like or unlike that message for you",,""Δεν ήταν δυνατή η επισήμανση ή η κατάργηση επισήμανσης ""Μου αρέσει"" από αυτό το μήνυμα"",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Likes",,""Επισημάνσεις ""Μου αρέσει"""",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Teams",,"Ομάδες",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Loading your teams...",,"Φόρτωση των ομάδων σας...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Loading...",,"Φόρτωση...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} is on hold",,"Ο χρήστης {0} είναι σε αναμονή",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Microsoft Teams log",,"Αρχείο καταγραφής του Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
