PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Type your message here",,"Nachricht hier eingeben",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Open contact card",,"Visitenkarte öffnen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"More options for this conversation",,"Weitere Optionen für diese Unterhaltung",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Control message",,"Steuerungsnachricht",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sorry, we cannot access your content. Try again later.",,"Leider kann auf Ihren Inhalt nicht zugegriffen werden. Versuchen Sie es später erneut.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Reply",,"Antworten",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Failed to start the chat.",,"Chat konnte nicht gestartet werden.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"General",,"Allgemein",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} removed {1} from the chat",,"{0} hat {1} aus dem Chat entfernt",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This message has been deleted.",,"Diese Nachricht wurde gelöscht.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This tab is deleted.",,"Diese Registerkarte wurde gelöscht.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Administrator has disabled chat for this user",,"Der Administrator hat den Chat für diesen Benutzer deaktiviert",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Email",,"E-Mail",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"To: {0}",,"An: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"End call",,"Anruf beenden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Syncing",,"Synchronisierung",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Uh oh, something went wrong and we couldn't sync your data. Your content may not be available right now. Please try again later.",,"Leider ist ein Fehler aufgetreten, und wir konnten Ihre Daten nicht synchronisieren. Ihr Inhalt ist momentan möglicherweise nicht verfügbar. Bitte versuchen Sie es später erneut.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
