PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Get the app",,"Descărcați aplicația",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get back to Skype quickly.",,"Reveniți rapid la Skype.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get back to Skype quickly. Press {CTRL_KEY} + D to add Skype as a bookmark.",,"Reveniți rapid la Skype. Apăsați {CTRL_KEY} + D pentru a adăuga Skype ca semn de carte.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get in touch with your friends and family directly from your browser",,"Luați legătura cu prietenii și familia direct din browser",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get Skype on the device that’s most convenient for you.",,"Descărcați Skype pe dispozitivul care vă convine cel mai mult.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get started",,"Începeți",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Got a question?",,"Aveți o întrebare?",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Hi {ELEM_START}{NAME}{ELEM_END}",,"Bună ziua, {ELEM_START}{NAME}{ELEM_END}",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"As a guest, you can",,"În calitate de vizitator, puteți să",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Group chat",,"Efectuați o conversație chat în grup",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Send emoticons and Mojis",,"Trimiteți emotigrame și mesaje Moji",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Share photos and files",,"Partajați fotografii și fișiere",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Share your screen",,"Partajați-vă ecranul",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Make video calls",,"Efectuați apeluri video",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Make voice calls",,"Efectuați apeluri vocale",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Guest",,"Vizitator",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Have your queries about Skype for Web answered.",,"Primiți răspunsuri la întrebările despre Skype for Web.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Incoming call",,"Apel primit",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"install plugin",,"instalare insert",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Join me on Skype to chat, call, and share. You don't need to sign-up or download the app.",,"Vă invit pe Skype să discutăm prin chat sau prin apeluri și să partajăm conținut. Nu trebuie să vă înregistrați sau să descărcați aplicația.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Hi,",,"Bună ziua,",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Just select this link, or copy and paste it into your browser:",,"Tot ce trebuie să faceți este să selectați acest link sau să îl copiați și să îl lipiți în browser:",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Let's chat on Skype",,"Vă invit să discutăm pe Skype",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Invite anyone to chat with this link.",,"Invitați la discuție pe oricine doriți, folosind acest link.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
