PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Have your queries about Skype for Web answered.",,"Få svar på spørsmålene dine om Skype for nettlesere.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Incoming call",,"Innkommende anrop",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"install plugin",,"installer plugin-modul",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Join me on Skype to chat, call, and share. You don't need to sign-up or download the app.",,"Bli med meg på Skype for å chatte, ringe og dele. Du trenger ikke å registrere deg eller laste ned programmet.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Hi,",,"Hei",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Just select this link, or copy and paste it into your browser:",,"Bare klikk denne koblingen, eller kopier og lim den inn i nettleseren:",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Let's chat on Skype",,"La oss chatte på Skype",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Invite anyone to chat with this link.",,"Inviter noen til å chatte med denne koblingen.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Invite via email",,"E-postinvitasjon",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sign up",,"Registrer deg",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Joining disabled by chat creator.",,"Mulighet til å bli med deaktivert av chatoppretter.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sign up and use Skype every day. Get the free app on your mobile, tablet, desktop and more to keep your conversations going, wherever you are.",,"Registrer deg og bruk Skype hver dag. Få appen gratis til mobilen, nettbrettet, skrivebordet og mer for å holde samtalene i gang uansett hvor du er.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Language",,"Språk",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Learn all about Skype’s free and low-cost features.",,"Lær om alle de gratis og rimelige funksjonene på Skype.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Leave conversation",,"Forlat samtalen",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Link copied",,"Koblingen er kopiert",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"This link is valid for 24 hours.",,"Denne koblingen er gyldig i 24 timer.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
