PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Hi! This feature is not quite finished and is coming soon.",,"Chào bạn! Tính năng này sắp hoàn chỉnh và sẽ sớm ra mắt.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"High importance",,"Tầm quan trọng cao",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Show picture picker",,"Hiển thị bộ chọn ảnh",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Send",,"Gửi",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Type your message here",,"Nhập tin nhắn của bạn ở đây",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Open contact card",,"Mở thẻ liên hệ",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"More options for this conversation",,"Các tùy chọn khác cho cuộc hội thoại này",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Control message",,"Thông báo điều khiển",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sorry, we cannot access your content. Try again later.",,"Rất tiếc, chúng tôi không thể truy cập nội dung của bạn. Hãy thử lại sau.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Reply",,"Trả lời",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Failed to start the chat.",,"Không bắt đầu được cuộc trò chuyện.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"General",,"Chung",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} removed {1} from the chat",,"{0} đã xóa {1} khỏi cuộc trò chuyện",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This message has been deleted.",,"Tin nhắn này đã bị xóa.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This tab is deleted.",,"Tab này đã bị xóa.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
