PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"transport air",,"transport luft",,"Text",,"All",,"Office Online Group",,""
"turtle",,"skildpadde",,"Text",,"All",,"Office Online Group",,""
"Loading comments...",,"Indlæser kommentarer...",,"Text",,"All",,"Office Online Group",,""
"Collapse",,"Skjul",,"Text",,"All",,"Office Online Group",,""
"E",,"I",,"Text",,"All",,"Office Online Group",,""
"N",,"I",,"Text",,"All",,"Office Online Group",,""
"field hockey",,"hockey",,"Text",,"All",,"Office Online Group",,""
"poultry leg",,"kyllingelår",,"Text",,"All",,"Office Online Group",,""
"Read-Only",,"Skrivebeskyttet",,"Text",,"All",,"Office Online Group",,""
"place geographic",,"sted geografisk",,"Text",,"All",,"Office Online Group",,""
"Libra",,"Vægten",,"Text",,"All",,"Office Online Group",,""
"factory",,"fabrik",,"Text",,"All",,"Office Online Group",,""
"I",,"5",,"Text",,"All",,"Office Online Group",,""
"Invariant Language",,"Invariant Language",,"Text",,"All",,"Office Online Group",,""
"Kashmiri (Arabic)",,"Kashmiri (Arabisk)",,"Text",,"All",,"Office Online Group",,""
"X",,"X",,"Text",,"All",,"Office Online Group",,""
"tiger",,"tiger",,"Text",,"All",,"Office Online Group",,""
"guard",,"garder",,"Text",,"All",,"Office Online Group",,""
"wine glass",,"vin",,"Text",,"All",,"Office Online Group",,""
"C",,"P",,"Text",,"All",,"Office Online Group",,""
"Your PDF is ready.",,"Din PDF er klar.",,"Text",,"All",,"Office Online Group",,""
"Open dialog menu for an accessible moving option",,"Åbn dialogboksmenu for en handicapvenlig indstilling til flytning",,"Text",,"All",,"Office Online Group",,""
"bear face",,"bjørneansigt",,"Text",,"All",,"Office Online Group",,""
"Answer",,"Besvar",,"Text",,"All",,"Office Online Group",,""
"Meet now",,"Mød nu",,"Text",,"All",,"Office Online Group",,""
"S",,"S",,"Text",,"All",,"Office Online Group",,""
"JA",,"JA",,"Text",,"All",,"Office Online Group",,""
"K",,"A",,"Text",,"All",,"Office Online Group",,""
"German (Austria)",,"Tysk (Østrig)",,"Text",,"All",,"Office Online Group",,""
"Nepali",,"Nepalesisk",,"Text",,"All",,"Office Online Group",,""
"{0} pt",,"{0} pkt",,"Text",,"All",,"Office Online Group",,""
"Troubleshoot",,"Fejlfinding",,"Text",,"All",,"Office Online Group",,""
"Word",,"Word",,"Text",,"All",,"Office Online Group",,""
"Mount Fuji",,"Mount Fuji",,"Text",,"All",,"Office Online Group",,""
"K'iche'",,"K'iche'",,"Text",,"All",,"Office Online Group",,""
"stop sign",,"stopskilt",,"Text",,"All",,"Office Online Group",,""
"K",,"H",,"Text",,"All",,"Office Online Group",,""
"C",,"B",,"Text",,"All",,"Office Online Group",,""
"Preview",,"Eksempel",,"Text",,"All",,"Office Online Group",,""
"11pt",,"11pt",,"Text",,"All",,"Office Online Group",,""
"watermelon",,"vandmelon",,"Text",,"All",,"Office Online Group",,""
"girl",,"pige",,"Text",,"All",,"Office Online Group",,""
"two-thirty",,"halv tre",,"Text",,"All",,"Office Online Group",,""
"sleepy face",,"dyb søvn",,"Text",,"All",,"Office Online Group",,""
"fork and knife",,"kniv og gaffel",,"Text",,"All",,"Office Online Group",,""
"P",,"R",,"Text",,"All",,"Office Online Group",,""
"FG",,"ØF",,"Text",,"All",,"Office Online Group",,""
"family",,"familie",,"Text",,"All",,"Office Online Group",,""
"O",,"J",,"Text",,"All",,"Office Online Group",,""
"large blue diamond",,"stor blå diamant",,"Text",,"All",,"Office Online Group",,""
"bacon",,"bacon",,"Text",,"All",,"Office Online Group",,""
"bus",,"bus",,"Text",,"All",,"Office Online Group",,""
"vibration mode",,"vibration",,"Text",,"All",,"Office Online Group",,""
"monkey",,"abe",,"Text",,"All",,"Office Online Group",,""
"Wolof",,"Wolof",,"Text",,"All",,"Office Online Group",,""
""Japanese ""reserved"" button"",,"kvadratisk ideogram for finger",,"Text",,"All",,"Office Online Group",,""
"Aries",,"Vædderen",,"Text",,"All",,"Office Online Group",,""
"Help Improve Office",,"Hjælp med at forbedre Office",,"Text",,"All",,"Office Online Group",,""
