PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Send instant messages",,"Send chatbeskeder",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Yay! Now check out your emoticons...",,"Nu kan du tjekke humørikonerne ud...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Invite Facebook friends",,"Invitér venner på Facebook",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sending one of our engineers to fix it. Give it a couple of minutes and try again.",,"Vi får en tekniker til at se på det. Giv os lige et par minutter, så kan du prøve igen.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"For security reasons your session will expire in less than an hour",,"Af hensyn til sikkerheden udløber din session om mindre end 1 time",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"For security reasons your session will expire in less than 30 minutes",,"Af hensyn til sikkerheden udløber din session om mindre end 30 minutter",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sign in",,"Log på",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"To enjoy the full Skype experience with even more people and create your own conversations, simply sign in or create a new account.",,"Hvis du vil have den komplette Skype-oplevelse, så du kan komme i kontakt med endnu flere mennesker og oprette dine egne samtaler, skal du bare logge på eller oprette en ny konto.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sorry, Skype for Web is invitation only at this time.",,"Skype for Web er indtil videre kun for dem, der er inviteret til at prøve.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Oops, something went wrong at our end",,"Der gik noget galt her hos os",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Give it a go on the latest version of Firefox.",,"Prøv i stedet den nyeste version af Firefox.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Give it a go on the latest version of Safari or Chrome.",,"Prøv i stedet den nyeste version af Safari eller Chrome.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
